,id,gender,chipTime_16k,city,year,chipTime_21k,chipTime_32k,chipTime_42k,age
1213,755,Male,1:37:17,Manila,2024,2:07:20,3:47:35,5:12:02,60-64
1214,4403,Male,1:37:05,Manila,2025,2:10:28,3:47:44,,30-34
1215,5462,Male,1:45:34,Manila,2025,2:28:23,3:47:44,,25-29
1216,3795,Male,1:23:18,Manila,2025,1:55:01,3:47:49,,30-34
1217,1098,Male,1:45:08,Manila,2024,2:19:41,3:47:53,4:57:26,30-34
1218,725,Male,1:40:04,Manila,2024,2:22:43,3:47:55,,50-54
1219,4206,Male,1:34:41,Manila,2025,2:08:39,3:47:56,,35-39
1220,4652,Male,1:41:41,Manila,2025,2:03:26,3:48:01,,25-29
1221,8550,Male,1:27:38,Cagayan de Oro,2024,2:07:57,3:48:04,,40-44
1222,5746,Male,1:48:46,Manila,2025,2:27:20,3:48:08,,35-39
1223,5745,Female,1:48:47,Manila,2025,2:27:20,3:48:08,,40-44
1224,615,Male,1:37:01,Manila,2024,2:15:37,3:48:09,,25-29
1225,208,Male,1:26:36,Manila,2024,2:10:19,3:48:13,5:13:26,30-34
1226,15734,Male,1:37:54,Davao,2024,2:18:15,3:48:13,5:56:44,40-44
1227,15790,Female,1:42:53,Davao,2024,2:21:44,3:48:21,,45-49
1228,16086,Male,1:50:02,Davao,2024,2:49:32,3:48:21,4:23:13,30-34
1229,240,Male,1:24:57,Manila,2024,2:00:40,3:48:22,,18-24
1230,15196,Male,1:46:22,Cebu,2024,2:17:56,3:48:24,4:29:48,35-39
1231,4773,Male,1:47:01,Manila,2025,2:15:13,3:48:30,,30-34
1232,903,Male,1:42:56,Manila,2024,2:15:33,3:48:30,6:34:58,40-44
1233,16037,Male,2:04:58,Davao,2024,2:42:25,3:48:30,,40-44
1234,8682,Male,1:45:19,Cagayan de Oro,2024,1:59:26,3:48:33,,35-39
1235,5208,Female,1:52:46,Manila,2025,2:41:50,3:48:33,,30-34
1236,6343,Male,2:04:18,Manila,2025,2:59:49,3:48:39,,25-29
1237,911,Male,1:40:45,Manila,2024,1:53:53,3:48:41,,30-34
1238,3896,Male,1:26:32,Manila,2025,2:24:07,3:48:42,,30-34
1239,13959,Female,1:43:52,Iloilo-Bacolod,2024,2:10:10,3:48:43,,30-34
1240,4157,Male,1:34:39,Manila,2025,2:12:11,3:48:44,,40-44
1241,3583,Male,2:42:09,Manila,2024,2:18:07,3:48:49,5:26:21,35-39
1242,915,Male,1:40:41,Manila,2024,2:24:03,3:48:49,5:32:54,55-59
1243,15063,Male,1:34:22,Cebu,2024,2:10:46,3:49:00,6:42:08,45-49
1244,1460,Male,1:53:54,Manila,2024,2:18:13,3:49:02,5:43:51,25-29
1245,832,Male,1:40:26,Manila,2024,2:34:38,3:49:07,5:12:49,30-34
1246,782,Male,1:37:35,Manila,2024,2:24:37,3:49:12,5:25:22,30-34
1247,16082,Male,2:08:56,Davao,2024,2:37:56,3:49:12,,30-34
1248,4765,Male,1:46:43,Manila,2025,2:20:30,3:49:13,,60-64
1249,5953,Female,2:02:03,Manila,2025,2:22:27,3:49:14,,30-34
1250,4306,Male,1:35:03,Manila,2025,2:02:59,3:49:19,,30-34
1251,5181,Female,1:52:20,Manila,2025,2:41:00,3:49:19,,45-49
1252,15188,Female,1:45:48,Cebu,2024,2:17:01,3:49:20,,40-44
1253,4513,Male,1:32:23,Manila,2025,2:08:19,3:49:21,,30-34
1254,540,Male,1:36:34,Manila,2024,2:08:51,3:49:23,6:08:28,30-34
1255,477,Male,1:34:49,Manila,2024,2:12:03,3:49:24,,30-34
1256,1166,Female,1:48:50,Manila,2024,2:26:47,3:49:24,,25-29
1257,6223,Female,2:05:10,Manila,2025,2:56:05,3:49:27,,55-59
1258,1161,Female,1:49:29,Manila,2024,2:17:21,3:49:29,,35-39
1259,4723,Female,1:46:08,Manila,2025,2:33:43,3:49:29,,30-34
1260,671,Male,1:37:57,Manila,2024,2:10:31,3:49:34,4:53:50,25-29
1261,720,Male,1:39:28,Manila,2024,2:19:59,3:49:34,,30-34
1262,15195,Female,1:46:20,Cebu,2024,2:25:45,3:49:34,4:38:05,30-34
1263,3388,Female,2:33:26,Manila,2024,3:34:20,3:49:35,,45-49
1264,1481,Female,1:54:25,Manila,2024,2:49:26,3:49:36,,35-39
1265,15787,Male,1:42:04,Davao,2024,1:54:05,3:49:37,5:13:00,30-34
1266,7487,Female,2:27:13,Manila,2025,3:24:42,3:49:38,,30-34
1267,3883,Male,1:27:28,Manila,2025,2:05:50,3:49:43,,35-39
1268,15312,Female,1:58:44,Cebu,2024,2:21:55,3:49:43,,30-34
1269,15697,Male,1:33:57,Davao,2024,2:12:38,3:49:44,,35-39
1270,2270,Male,2:05:24,Manila,2024,2:54:45,3:49:44,,35-39
1271,5751,Female,1:58:06,Manila,2025,2:29:14,3:49:47,,25-29
1272,1000,Female,1:45:47,Manila,2024,2:18:07,3:49:48,,30-34
1273,1980,Female,2:03:20,Manila,2024,2:10:49,3:49:49,,25-29
1274,15813,Female,1:44:30,Davao,2024,2:16:29,3:49:50,,30-34
1275,14975,Male,1:19:55,Cebu,2024,2:23:23,3:49:50,,30-34
1276,342,Male,1:30:47,Manila,2024,2:23:53,3:49:51,5:17:51,35-39
1277,4638,Male,1:34:21,Manila,2025,2:11:57,3:49:52,,25-29
1278,8080,Female,2:43:15,Manila,2025,3:36:03,3:49:52,,40-44
1279,4635,Male,1:34:18,Manila,2025,2:40:36,3:49:55,,25-29
1280,647,Male,1:38:10,Manila,2024,2:17:25,3:50:00,,25-29
1281,15167,Female,1:44:52,Cebu,2024,2:22:24,3:50:01,5:08:12,35-39
1282,4108,Male,1:33:05,Manila,2025,2:04:10,3:50:03,,35-39
1283,8633,Male,1:38:58,Cagayan de Oro,2024,2:17:00,3:50:12,5:24:04,35-39
1284,571,Male,1:37:37,Manila,2024,2:17:55,3:50:13,5:30:31,30-34
1285,5049,Male,1:40:31,Manila,2025,2:33:36,3:50:13,,40-44
1286,15944,Male,1:56:47,Davao,2024,2:17:44,3:50:15,7:27:38,45-49
1287,14037,Male,1:55:52,Iloilo-Bacolod,2024,2:42:14,3:50:19,,25-29
1288,15808,Male,1:44:47,Davao,2024,2:17:33,3:50:23,,30-34
1289,15972,Male,1:58:58,Davao,2024,2:25:25,3:50:23,5:10:57,35-39
1290,1622,Male,1:53:45,Manila,2024,2:22:02,3:50:24,,30-34
1291,4347,Female,1:38:36,Manila,2025,2:15:58,3:50:34,,30-34
1292,5020,Male,1:38:04,Manila,2025,2:56:37,3:50:36,,40-44
1293,884,Female,1:43:54,Manila,2024,2:26:42,3:50:37,5:31:57,30-34
1294,15720,Male,1:37:14,Davao,2024,2:24:19,3:50:39,5:59:57,45-49
1295,658,Male,1:38:53,Manila,2024,2:08:18,3:50:45,6:02:36,55-59
1296,6756,Female,2:11:27,Manila,2025,1:55:46,3:50:46,,25-29
1297,773,Female,1:41:57,Manila,2024,2:20:10,3:50:57,5:46:17,25-29
1298,4119,Male,1:23:59,Manila,2025,2:00:30,3:51:01,,18-24
1299,910,Male,1:43:34,Manila,2024,2:28:23,3:51:02,,40-44
1300,8709,Female,1:50:18,Cagayan de Oro,2024,2:34:50,3:51:03,,40-44
1301,1173,Male,1:35:33,Manila,2024,2:10:11,3:51:04,,30-34
1302,1258,Male,1:45:07,Manila,2024,2:48:31,3:51:07,5:31:14,40-44
1303,1058,Male,1:43:09,Manila,2024,2:14:53,3:51:10,5:57:46,30-34
1304,4496,Female,1:41:33,Manila,2025,2:23:15,3:51:15,,30-34
1305,1593,Male,1:51:55,Manila,2024,2:27:58,3:51:18,5:45:34,40-44
1306,4589,Male,1:43:29,Manila,2025,2:28:55,3:51:20,,40-44
1307,5121,Female,1:41:59,Manila,2025,2:23:46,3:51:23,,35-39
1308,15588,Male,1:13:54,Davao,2024,1:35:29,3:51:27,,25-29
1309,8541,Male,1:25:26,Cagayan de Oro,2024,1:59:53,3:51:31,,25-29
1310,8753,Female,1:56:23,Cagayan de Oro,2024,2:12:33,3:51:33,,25-29
1311,4863,Male,1:36:22,Manila,2025,2:02:48,3:51:34,,18-24
1312,642,Male,1:29:07,Manila,2024,2:29:22,3:51:36,,45-49
1313,370,Male,1:30:06,Manila,2024,2:06:51,3:51:37,4:59:50,40-44
1314,15828,Female,1:46:33,Davao,2024,2:21:29,3:51:40,5:25:03,45-49
1315,737,Male,1:37:41,Manila,2024,2:14:49,3:51:43,5:32:12,25-29
1316,4448,Male,1:39:15,Manila,2025,2:26:05,3:51:50,,25-29
1317,4208,Male,1:34:10,Manila,2025,2:15:13,3:51:52,,25-29
1318,3845,Male,1:25:52,Manila,2025,2:01:06,3:51:55,,50-54
1319,4319,Male,1:36:08,Manila,2025,2:10:38,3:51:56,,55-59
1320,4475,Female,1:38:30,Manila,2025,2:31:58,3:51:56,,30-34
1321,1715,Female,1:55:53,Manila,2024,2:29:29,3:51:58,5:26:03,25-29
1322,15800,Male,1:43:51,Davao,2024,2:20:33,3:52:01,5:05:23,35-39
1323,15939,Male,1:56:15,Davao,2024,3:03:13,3:52:01,,40-44
1324,4511,Male,1:32:28,Manila,2025,2:01:25,3:52:07,,40-44
1325,13948,Female,1:43:00,Iloilo-Bacolod,2024,2:06:29,3:52:09,5:37:44,30-34
1326,1553,Male,1:51:52,Manila,2024,2:42:07,3:52:15,5:38:28,30-34
1327,1245,Male,1:46:39,Manila,2024,2:29:34,3:52:18,6:45:20,18-24
1328,13843,Male,1:26:35,Iloilo-Bacolod,2024,1:57:16,3:52:24,,35-39
1329,15807,Female,1:44:53,Davao,2024,2:15:43,3:52:24,,35-39
1330,1072,Male,1:42:52,Manila,2024,2:21:03,3:52:24,,35-39
1331,8614,Male,1:37:20,Cagayan de Oro,2024,2:04:49,3:52:25,,35-39
1332,501,Female,1:35:52,Manila,2024,2:35:05,3:52:27,5:24:46,35-39
1333,1119,Male,1:46:50,Manila,2024,2:29:03,3:52:28,4:59:07,25-29
1334,131,Male,1:21:59,Manila,2024,2:35:04,3:52:28,5:24:48,40-44
1335,444,Male,1:27:44,Manila,2024,2:05:35,3:52:29,6:07:11,40-44
1336,14967,Male,1:17:14,Cebu,2024,1:51:06,3:52:31,,55-59
1337,3993,Male,1:30:08,Manila,2025,1:59:46,3:52:35,,25-29
1338,15727,Male,1:37:29,Davao,2024,2:04:25,3:52:35,5:30:09,25-29
1339,525,Male,1:34:52,Manila,2024,2:12:55,3:52:37,,25-29
1340,904,Female,1:43:44,Manila,2024,2:24:54,3:52:43,,25-29
1341,14954,Male,1:11:00,Cebu,2024,2:13:43,3:52:46,,40-44
1342,874,Male,1:41:10,Manila,2024,2:51:47,3:52:55,,18-24
1343,15182,Female,1:46:03,Cebu,2024,2:19:49,3:52:57,,45-49
1344,844,Female,1:43:18,Manila,2024,2:24:17,3:52:58,5:49:25,50-54
1345,15852,Female,1:49:33,Davao,2024,2:49:46,3:52:58,,25-29
1346,3969,Male,1:28:59,Manila,2025,1:53:03,3:53:01,,25-29
1347,15168,Male,1:44:39,Cebu,2024,2:18:15,3:53:03,,25-29
1348,4342,Male,1:37:47,Manila,2025,2:00:34,3:53:04,,30-34
1349,15668,Male,1:32:03,Davao,2024,2:07:13,3:53:04,,25-29
1350,4138,Male,1:33:24,Manila,2025,2:07:26,3:53:12,,25-29
1351,393,Male,1:32:08,Manila,2024,2:24:04,3:53:13,5:47:00,25-29
1352,5948,Female,2:02:12,Manila,2025,2:21:48,3:53:16,,25-29
1353,457,Male,1:34:14,Manila,2024,2:13:40,3:53:18,,30-34
1354,3902,Male,1:27:31,Manila,2025,2:08:56,3:53:19,,25-29
1355,7291,Male,2:21:33,Manila,2025,3:19:06,3:53:22,,35-39
1356,811,Male,1:42:38,Manila,2024,2:25:14,3:53:23,,30-34
1357,5850,Female,1:50:44,Manila,2025,2:17:25,3:53:24,,35-39
1358,1455,Male,1:52:35,Manila,2024,2:19:02,3:53:24,4:57:29,35-39
1359,2233,Male,2:04:38,Manila,2024,2:55:11,3:53:26,,30-34
1360,14436,Female,1:45:52,Baguio,2024,2:23:06,3:53:27,5:41:56,50-54
1361,1327,Male,1:47:12,Manila,2024,2:25:08,3:53:28,,45-49
1362,598,Male,1:34:15,Manila,2024,2:05:14,3:53:29,,30-34
1363,1330,Female,1:49:24,Manila,2024,2:23:31,3:53:31,,30-34
1364,959,Female,1:43:07,Manila,2024,3:00:40,3:53:34,,25-29
1365,15596,Male,1:18:02,Davao,2024,2:32:10,3:53:36,,25-29
1366,16309,Female,2:53:23,Davao,2024,3:50:18,3:53:36,,30-34
1367,5367,Male,1:51:00,Manila,2025,2:35:41,3:53:40,,45-49
1368,2002,Female,2:03:21,Manila,2024,2:39:10,3:53:40,5:46:49,30-34
1369,14104,Male,2:07:06,Iloilo-Bacolod,2024,2:21:01,3:53:44,,30-34
1370,4618,Male,1:43:35,Manila,2025,2:04:41,3:53:46,,30-34
1371,14126,Male,2:09:46,Iloilo-Bacolod,2024,2:13:50,3:53:47,,30-34
1372,8886,Male,2:17:56,Cagayan de Oro,2024,2:17:20,3:53:48,,18-24
1373,4757,Male,1:36:46,Manila,2025,2:08:57,3:53:49,,40-44
1374,1468,Male,1:52:01,Manila,2024,2:19:24,3:53:50,,30-34
1375,8600,Male,1:34:19,Cagayan de Oro,2024,2:27:46,3:53:52,5:35:34,30-34
1376,7757,Female,1:51:39,Manila,2025,2:53:12,3:53:52,,30-34
1377,13877,Male,1:32:33,Iloilo-Bacolod,2024,2:56:07,3:53:52,,25-29
1378,753,Male,1:40:59,Manila,2024,2:15:00,3:53:53,6:10:57,45-49
1379,15690,Male,1:33:04,Davao,2024,2:10:20,3:53:54,,25-29
1380,491,Male,1:34:10,Manila,2024,2:20:48,3:53:54,,25-29
1381,3842,Male,1:25:49,Manila,2025,2:07:48,3:53:57,,30-34
1382,5638,Female,1:47:56,Manila,2025,2:25:23,3:54:04,,50-54
1383,514,Male,1:32:14,Manila,2024,3:53:48,3:54:08,,25-29
1384,1270,Male,1:49:21,Manila,2024,2:32:15,3:54:09,5:29:47,35-39
1385,912,Male,1:39:49,Manila,2024,2:07:02,3:54:11,5:43:36,25-29
1386,15060,Male,1:34:05,Cebu,2024,2:12:15,3:54:11,,35-39
1387,4125,Male,1:33:58,Manila,2025,2:17:19,3:54:11,,25-29
1388,5828,Male,1:49:08,Manila,2025,2:13:23,3:54:14,,25-29
1389,1407,Female,1:51:48,Manila,2024,2:32:36,3:54:14,,30-34
1390,5040,Male,1:40:53,Manila,2025,2:21:38,3:54:15,,45-49
1391,2848,Male,2:22:18,Manila,2024,3:18:30,3:54:16,,35-39
1392,4068,Male,1:32:27,Manila,2025,2:03:47,3:54:18,,40-44
1393,4670,Male,1:42:12,Manila,2025,3:23:00,3:54:18,,30-34
1394,3813,Male,1:24:50,Manila,2025,1:51:40,3:54:19,,35-39
1395,4392,Female,1:39:50,Manila,2025,2:03:48,3:54:19,,35-39
1396,4458,Female,1:41:20,Manila,2025,2:19:13,3:54:20,,35-39
1397,15177,Male,1:45:26,Cebu,2024,2:38:29,3:54:23,,30-34
1398,8713,Female,1:50:55,Cagayan de Oro,2024,2:21:01,3:54:27,,35-39
1399,593,Male,1:38:21,Manila,2024,2:25:37,3:54:27,4:56:08,25-29
1400,4135,Male,1:32:10,Manila,2025,1:59:44,3:54:33,,40-44
1401,7862,Female,2:26:18,Manila,2025,2:37:27,3:54:37,,25-29
1402,361,Male,1:29:20,Manila,2024,3:23:00,3:54:38,5:26:08,18-24
1403,15963,Female,1:58:56,Davao,2024,2:34:26,3:54:40,4:33:02,30-34
1404,5241,Male,1:52:43,Manila,2025,2:24:50,3:54:45,,25-29
1405,648,Male,1:35:41,Manila,2024,2:01:48,3:54:48,5:37:46,35-39
1406,363,Male,1:32:00,Manila,2024,2:06:55,3:54:48,,30-34
1407,1264,Male,1:50:23,Manila,2024,2:28:14,3:54:50,5:58:12,35-39
1408,4077,Male,1:30:55,Manila,2025,2:03:12,3:54:54,,30-34
1409,4107,Male,1:31:52,Manila,2025,2:05:52,3:54:54,,30-34
1410,4568,Female,1:41:14,Manila,2025,2:27:27,3:54:57,,25-29
1411,4228,Male,1:36:34,Manila,2025,2:19:24,3:54:58,,25-29
1412,5641,Male,1:46:28,Manila,2025,2:13:30,3:54:59,,40-44
1413,872,Male,1:39:36,Manila,2024,1:56:16,3:55:00,6:30:14,30-34
1414,4590,Male,1:32:11,Manila,2025,2:04:47,3:55:00,,30-34
1415,3826,Male,1:24:22,Manila,2025,2:06:41,3:55:00,,55-59
1416,779,Male,1:37:57,Manila,2024,2:29:08,3:55:02,,30-34
1417,839,Male,1:43:10,Manila,2024,2:16:31,3:55:05,,35-39
1418,4242,Male,1:35:13,Manila,2025,2:10:25,3:55:06,,55-59
1419,4754,Male,1:45:28,Manila,2025,2:30:16,3:55:06,,50-54
1420,7248,Male,1:42:08,Manila,2025,2:03:26,3:55:07,,25-29
1421,1129,Female,1:46:05,Manila,2024,2:23:00,3:55:08,5:29:16,30-34
1422,14279,Male,3:04:33,Iloilo-Bacolod,2024,2:25:56,3:55:11,5:37:49,40-44
1423,938,Male,1:44:51,Manila,2024,2:36:06,3:55:15,6:40:47,35-39
1424,4504,Male,1:40:02,Manila,2025,2:32:51,3:55:16,,35-39
1425,5003,Male,1:48:01,Manila,2025,2:30:10,3:55:18,,25-29
1426,1121,Female,1:45:24,Manila,2024,2:23:50,3:55:26,5:51:05,35-39
1427,3927,Male,1:28:38,Manila,2025,2:15:18,3:55:27,,35-39
1428,15627,Male,1:26:15,Davao,2024,2:09:57,3:55:28,5:57:47,45-49
1429,1149,Male,1:45:55,Manila,2024,2:30:31,3:55:28,6:49:40,35-39
1430,15131,Male,1:41:59,Cebu,2024,2:12:58,3:55:29,,35-39
1431,1882,Female,2:01:06,Manila,2024,2:42:23,3:55:31,5:22:43,30-34
1432,15890,Male,1:52:20,Davao,2024,2:18:21,3:55:36,,35-39
1433,4356,Male,1:37:41,Manila,2025,3:07:19,3:55:36,,50-54
1434,4300,Female,1:36:33,Manila,2025,2:08:26,3:55:38,,30-34
1435,15882,Male,1:52:42,Davao,2024,2:35:27,3:55:42,7:28:10,35-39
1436,6478,Male,2:07:50,Manila,2025,2:18:54,3:55:46,,25-29
1437,14414,Female,1:43:39,Baguio,2024,2:23:56,3:55:46,5:22:27,45-49
1438,1374,Female,1:51:48,Manila,2024,2:30:45,3:55:46,,25-29
1439,15756,Male,1:39:33,Davao,2024,2:05:05,3:55:47,6:29:15,30-34
1440,5054,Male,1:40:55,Manila,2025,2:26:20,3:55:48,,25-29
1441,16117,Female,2:12:28,Davao,2024,2:50:46,3:55:50,6:03:06,45-49
1442,607,Male,1:33:33,Manila,2024,2:27:46,3:55:51,,25-29
1443,15875,Male,1:51:11,Davao,2024,2:18:27,3:55:54,,35-39
1444,5349,Female,1:52:33,Manila,2025,2:37:56,3:55:54,,25-29
1445,4390,Female,1:39:13,Manila,2025,2:15:18,3:55:59,,35-39
1446,4192,Male,1:33:19,Manila,2025,2:16:08,3:56:00,,30-34
1447,8463,Female,3:09:15,Manila,2025,4:17:05,3:56:06,,25-29
1448,15051,Male,1:32:18,Cebu,2024,2:07:07,3:56:07,,35-39
1449,15099,Male,1:39:26,Cebu,2024,2:11:45,3:56:09,4:44:57,25-29
1450,1411,Female,1:48:05,Manila,2024,2:33:31,3:56:10,,45-49
1451,15282,Male,1:54:53,Cebu,2024,2:33:13,3:56:11,6:13:21,50-54
1452,6915,Male,2:13:13,Manila,2025,3:02:52,3:56:11,,50-54
1453,4554,Female,1:42:42,Manila,2025,2:28:52,3:56:12,,30-34
1454,4303,Female,1:37:01,Manila,2025,2:37:15,3:56:15,,30-34
1455,13967,Male,1:44:18,Iloilo-Bacolod,2024,2:12:44,3:56:16,6:18:40,35-39
1456,957,Male,1:38:40,Manila,2024,2:02:03,3:56:19,5:28:02,30-34
1457,6021,Male,2:03:13,Manila,2025,2:15:27,3:56:19,,25-29
1458,16006,Male,2:03:40,Davao,2024,3:02:18,3:56:20,,20-24
1459,8620,Male,1:38:18,Cagayan de Oro,2024,2:25:30,3:56:22,,40-44
1460,3778,Male,1:22:19,Manila,2025,2:33:09,3:56:23,,40-44
1461,4232,Male,1:35:26,Manila,2025,2:19:43,3:56:27,,25-29
1462,538,Male,1:36:12,Manila,2024,2:21:08,3:56:27,5:25:00,40-44
1463,5141,Male,1:41:42,Manila,2025,2:16:22,3:56:28,,35-39
1464,15445,Male,2:14:26,Cebu,2024,2:31:31,3:56:36,5:23:18,25-29
1465,4322,Male,1:36:07,Manila,2025,2:05:51,3:56:37,,40-44
1466,1431,Male,1:49:30,Manila,2024,2:06:06,3:56:37,5:39:09,30-34
1467,5517,Male,1:53:17,Manila,2025,2:27:52,3:56:42,,40-44
1468,5518,Male,1:53:17,Manila,2025,2:27:51,3:56:43,,25-29
1469,5206,Male,1:41:01,Manila,2025,2:08:04,3:56:46,,50-54
1470,700,Female,1:39:52,Manila,2024,2:14:40,3:56:46,5:30:05,30-34
1471,337,Male,1:30:05,Manila,2024,2:49:46,3:56:47,,25-29
1472,4314,Male,1:36:30,Manila,2025,2:11:57,3:56:52,,30-34
1473,4802,Male,1:45:09,Manila,2025,2:16:29,3:56:53,,25-29
1474,14257,Male,2:38:08,Iloilo-Bacolod,2024,2:15:13,3:56:54,5:58:51,40-44
1475,14027,Male,1:53:49,Iloilo-Bacolod,2024,2:25:58,3:56:54,,35-39
1476,8739,Female,1:55:33,Cagayan de Oro,2024,2:27:42,3:56:54,,40-44
1477,438,Female,1:34:14,Manila,2024,2:08:41,3:56:57,,30-34
1478,3383,Male,2:38:26,Manila,2024,2:21:58,3:56:58,,25-29
1479,4072,Male,1:32:05,Manila,2025,2:18:31,3:56:59,,30-34
1480,203,Male,1:26:15,Manila,2024,2:36:20,3:57:06,,25-29
1481,1103,Male,1:46:30,Manila,2024,2:24:54,3:57:08,5:17:18,35-39
1482,4497,Male,1:40:05,Manila,2025,2:24:28,3:57:11,,35-39
1483,4517,Male,1:40:20,Manila,2025,2:25:50,3:57:12,,30-34
1484,417,Male,1:33:39,Manila,2024,2:28:48,3:57:12,,30-34
1485,8702,Male,1:48:23,Cagayan de Oro,2024,2:54:26,3:57:12,,25-29
1486,1731,Female,1:56:18,Manila,2024,2:27:05,3:57:13,,55-59
1487,3828,Male,1:23:08,Manila,2025,2:01:49,3:57:16,,25-29
1488,15782,Male,1:41:49,Davao,2024,2:05:53,3:57:16,6:06:44,35-39
1489,2121,Female,2:03:02,Manila,2024,3:19:56,3:57:16,,30-34
1490,4691,Male,1:42:50,Manila,2025,2:11:35,3:57:19,,40-44
1491,2179,Male,2:04:56,Manila,2024,2:26:37,3:57:21,6:01:34,25-29
1492,13971,Male,1:45:39,Iloilo-Bacolod,2024,2:19:09,3:57:22,,50-54
1493,2178,Male,2:04:54,Manila,2024,2:24:17,3:57:22,6:01:33,18-24
1494,1035,Male,1:44:18,Manila,2024,2:17:48,3:57:25,4:54:28,45-49
1495,15169,Female,1:44:37,Cebu,2024,2:35:21,3:57:25,6:28:01,35-39
1496,5820,Female,1:49:38,Manila,2025,2:15:14,3:57:27,,35-39
1497,2562,Female,2:15:47,Manila,2024,2:01:48,3:57:28,,25-29
1498,680,Male,1:36:28,Manila,2024,2:12:47,3:57:29,,25-29
1499,1432,Female,1:53:50,Manila,2024,2:29:33,3:57:29,5:10:54,35-39
1500,2231,Female,2:04:51,Manila,2024,3:18:28,3:57:30,,25-29
1501,4365,Male,1:38:50,Manila,2025,2:14:55,3:57:31,,30-34
1502,15788,Male,1:42:34,Davao,2024,2:11:43,3:57:32,,25-29
1503,1305,Male,1:47:59,Manila,2024,2:34:48,3:57:33,,30-34
1504,3945,Male,1:28:17,Manila,2025,2:12:40,3:57:37,,65-69
1505,1202,Male,1:48:15,Manila,2024,2:20:13,3:57:39,5:54:28,25-29
1506,15802,Female,1:43:44,Davao,2024,2:37:36,3:57:40,6:07:30,25-29
1507,15231,Male,1:51:13,Cebu,2024,2:27:01,3:57:41,5:45:10,35-39
1508,8714,Female,1:50:54,Cagayan de Oro,2024,2:22:44,3:57:44,,35-39
1509,4613,Female,1:43:04,Manila,2025,2:57:22,3:57:45,,30-34
1510,691,Male,1:37:59,Manila,2024,2:11:15,3:57:48,,25-29
1511,2910,Male,2:19:39,Manila,2024,2:34:52,3:57:49,5:53:29,25-29
1512,4056,Male,1:30:35,Manila,2025,2:10:46,3:57:55,,25-29
1513,2923,Male,2:23:06,Manila,2024,3:42:12,3:57:55,,30-34
1514,4717,Female,1:45:08,Manila,2025,2:22:27,3:57:57,,45-49
1515,1393,Male,1:49:43,Manila,2024,3:04:51,3:57:58,,30-34
1516,15242,Male,1:52:05,Cebu,2024,2:29:37,3:58:01,5:42:55,40-44
1517,1292,Male,1:48:51,Manila,2024,2:33:39,3:58:01,4:23:44,25-29
1518,5576,Male,1:46:11,Manila,2025,2:20:12,3:58:03,,18-24
1519,4078,Male,1:32:11,Manila,2025,2:03:59,3:58:04,,25-29
1520,5047,Male,1:49:52,Manila,2025,2:20:47,3:58:04,,35-39
1521,15669,Male,1:31:52,Davao,2024,2:06:54,3:58:06,,50-54
1522,3968,Male,1:27:16,Manila,2025,2:03:16,3:58:07,,30-34
1523,13859,Male,1:30:19,Iloilo-Bacolod,2024,2:06:02,3:58:07,,40-44
1524,4526,Male,1:41:29,Manila,2025,2:27:05,3:58:09,,40-44
1525,1822,Male,2:00:09,Manila,2024,2:08:23,3:58:12,,45-49
1526,1555,Female,1:52:14,Manila,2024,2:36:40,3:58:13,5:37:54,30-34
1527,1507,Female,1:53:08,Manila,2024,2:54:50,3:58:15,,30-34
1528,207,Male,1:26:31,Manila,2024,2:04:56,3:58:18,4:45:08,35-39
1529,15316,Female,1:58:31,Cebu,2024,2:32:32,3:58:22,,25-29
1530,15267,Male,1:53:45,Cebu,2024,2:36:16,3:58:22,,60-64
1531,2813,Female,2:18:46,Manila,2024,2:41:40,3:58:22,,18-24
1532,15208,Female,1:47:37,Cebu,2024,2:19:58,3:58:23,,30-34
1533,15919,Male,1:56:10,Davao,2024,2:26:20,3:58:23,,35-39
1534,688,Male,1:37:14,Manila,2024,2:23:17,3:58:24,5:33:08,35-39
1535,886,Male,1:40:45,Manila,2024,2:29:06,3:58:26,5:27:44,35-39
1536,614,Male,1:34:21,Manila,2024,2:03:18,3:58:33,5:41:14,25-29
1537,15115,Male,1:40:41,Cebu,2024,2:24:58,3:58:33,5:40:32,45-49
1538,7304,Female,2:12:26,Manila,2025,2:43:23,3:58:33,,30-34
1539,4657,Male,1:43:37,Manila,2025,2:04:13,3:58:35,,25-29
1540,4416,Male,1:30:17,Manila,2025,2:06:41,3:58:38,,25-29
1541,1548,Male,1:51:47,Manila,2024,2:24:49,3:58:38,5:48:30,25-29
1542,4111,Male,1:30:48,Manila,2025,1:58:18,3:58:39,,25-29
1543,1594,Male,1:52:14,Manila,2024,2:32:15,3:58:39,,30-34
1544,4941,Male,1:38:47,Manila,2025,2:20:07,3:58:40,,25-29
1545,595,Female,1:38:24,Manila,2024,2:17:36,3:58:41,,25-29
1546,7380,Female,2:15:30,Manila,2025,2:23:14,3:58:44,,25-29
1547,15158,Female,1:44:20,Cebu,2024,2:24:08,3:58:45,,30-34
1548,4441,Male,1:37:26,Manila,2025,2:06:03,3:58:47,,25-29
1549,587,Male,1:35:30,Manila,2024,2:18:42,3:58:51,5:36:14,25-29
1550,1506,Male,1:53:02,Manila,2024,2:25:56,3:58:52,6:35:29,30-34
1551,15176,Male,1:43:40,Cebu,2024,2:25:11,3:58:53,,25-29
1552,1500,Female,1:52:59,Manila,2024,2:26:02,3:58:54,,35-39
1553,4756,Male,1:46:42,Manila,2025,2:23:14,3:58:57,,18-24
